*******************************************************************************
Ephemeris / WWW_USER Wed Feb 24 01:44:04 2016 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: 3552 Don Quixote (1983 SA)      {source: JPL#129}
Center body name: Sun (10)                        {source: DE431}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1983-Sep-01 00:00:00.0000 TDB
Stop  time      : A.D. 2016-Mar-20 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Small perturbers: Yes                             {source: SB431-BIG16}
Output units    : KM-S                                                         
Output format   : 02
Reference frame : ICRF/J2000.0                                                 
Output type     : GEOMETRIC cartesian states
Coordinate systm: Earth Mean Equator and Equinox of Reference Epoch            
*******************************************************************************
Initial FK5/J2000.0 heliocentric ecliptic osculating elements (au, days, deg.):
  EPOCH=  2454981.5 ! 2009-May-30.00 (TDB)         Residual RMS= .36171        
   EC= .7138591939946456   QR= 1.208904750718783   TP= 2455083.114208498       
   OM= 350.2678783992935   W=  317.1118412185904   IN= 30.96837943826426       
Asteroid physical parameters (km, seconds, rotational period in hours):        
   GM= n.a.                RAD= 9.5                ROTPER= 7.7                 
   H= 12.9                 G= .150                 B-V= n.a.                   
                           ALBEDO= .030            STYP= D                     
*******************************************************************************
JDTDB,   , X, Y, Z, VX, VY, VZ,
*******************************************************************************
$$SOE
2455676.500000000, A.D. 2011-Apr-25 00:00:00.0000, -6.392494559439281E+07,  4.494546662768583E+08,  6.101070698521929E+08, -9.065444644704490E+00,  5.040222161704597E+00,  5.600766263547699E+00,
2455677.500000000, A.D. 2011-Apr-26 00:00:00.0000, -6.470812819698165E+07,  4.498896352857604E+08,  6.105902890238639E+08, -9.063779661711145E+00,  5.028508471259130E+00,  5.584868035113415E+00,
2455678.500000000, A.D. 2011-Apr-27 00:00:00.0000, -6.549116627106036E+07,  4.503235931572900E+08,  6.110721359669927E+08, -9.062099092716366E+00,  5.016816190489718E+00,  5.569001693235813E+00,
2455679.500000000, A.D. 2011-Apr-28 00:00:00.0000, -6.627405847397374E+07,  4.507565417377450E+08,  6.115526134312156E+08, -9.060403029625087E+00,  5.005145238487965E+00,  5.553167113900790E+00,
2455680.500000000, A.D. 2011-Apr-29 00:00:00.0000, -6.705680347097696E+07,  4.511884828664515E+08,  6.120317241554830E+08, -9.058691563642546E+00,  4.993495534787656E+00,  5.537364173765157E+00,
2455681.500000000, A.D. 2011-Apr-30 00:00:00.0000, -6.783939993517537E+07,  4.516194183758022E+08,  6.125094708681175E+08, -9.056964785283446E+00,  4.981866999357203E+00,  5.521592750149880E+00,
2455682.500000000, A.D. 2011-May-01 00:00:00.0000, -6.862184654746532E+07,  4.520493500912936E+08,  6.129858562868700E+08, -9.055222784380613E+00,  4.970259552592156E+00,  5.505852721033325E+00,
2455683.500000000, A.D. 2011-May-02 00:00:00.0000, -6.940414199647553E+07,  4.524782798315627E+08,  6.134608831189774E+08, -9.053465650093335E+00,  4.958673115307671E+00,  5.490143965044489E+00,
2455684.500000000, A.D. 2011-May-03 00:00:00.0000, -7.018628497850926E+07,  4.529062094084227E+08,  6.139345540612181E+08, -9.051693470915948E+00,  4.947107608730853E+00,  5.474466361456204E+00,
2455685.500000000, A.D. 2011-May-04 00:00:00.0000, -7.096827419748731E+07,  4.533331406268984E+08,  6.144068717999671E+08, -9.049906334685700E+00,  4.935562954493093E+00,  5.458819790178316E+00,
2455686.500000000, A.D. 2011-May-05 00:00:00.0000, -7.175010836489145E+07,  4.537590752852605E+08,  6.148778390112504E+08, -9.048104328591092E+00,  4.924039074622031E+00,  5.443204131750717E+00,
2455687.500000000, A.D. 2011-May-06 00:00:00.0000, -7.253178619970892E+07,  4.541840151750600E+08,  6.153474583608005E+08, -9.046287539179879E+00,  4.912535891533212E+00,  5.427619267336235E+00,
2455688.500000000, A.D. 2011-May-07 00:00:00.0000, -7.331330642837718E+07,  4.546079620811610E+08,  6.158157325041083E+08, -9.044456052366787E+00,  4.901053328021346E+00,  5.412065078713283E+00,
2455689.500000000, A.D. 2011-May-08 00:00:00.0000, -7.409466778472964E+07,  4.550309177817727E+08,  6.162826640864772E+08, -9.042609953440810E+00,  4.889591307250750E+00,  5.396541448268087E+00,
2455690.500000000, A.D. 2011-May-09 00:00:00.0000, -7.487586900994201E+07,  4.554528840484819E+08,  6.167482557430742E+08, -9.040749327072668E+00,  4.878149752745596E+00,  5.381048258986831E+00,
2455691.500000000, A.D. 2011-May-10 00:00:00.0000, -7.565690885247895E+07,  4.558738626462827E+08,  6.172125100989821E+08, -9.038874257321361E+00,  4.866728588378951E+00,  5.365585394447113E+00,
2455692.500000000, A.D. 2011-May-11 00:00:00.0000, -7.643778606804173E+07,  4.562938553336067E+08,  6.176754297692504E+08, -9.036984827640238E+00,  4.855327738361049E+00,  5.350152738808950E+00,
2455693.500000000, A.D. 2011-May-12 00:00:00.0000, -7.721849941951595E+07,  4.567128638623511E+08,  6.181370173589445E+08, -9.035081120882666E+00,  4.843947127226556E+00,  5.334750176805246E+00,
2455694.500000000, A.D. 2011-May-13 00:00:00.0000, -7.799904767691998E+07,  4.571308899779066E+08,  6.185972754631950E+08, -9.033163219305239E+00,  4.832586679820794E+00,  5.319377593731469E+00,
2455695.500000000, A.D. 2011-May-14 00:00:00.0000, -7.877942961735357E+07,  4.575479354191833E+08,  6.190562066672463E+08, -9.031231204572226E+00,  4.821246321284415E+00,  5.304034875434658E+00,
2455696.500000000, A.D. 2011-May-15 00:00:00.0000, -7.955964402494664E+07,  4.579640019186358E+08,  6.195138135465032E+08, -9.029285157755995E+00,  4.809925977036961E+00,  5.288721908301446E+00,
2455697.500000000, A.D. 2011-May-16 00:00:00.0000, -8.033968969080818E+07,  4.583790912022862E+08,  6.199700986665770E+08, -9.027325159335772E+00,  4.798625572759027E+00,  5.273438579245189E+00,
2455698.500000000, A.D. 2011-May-17 00:00:00.0000, -8.111956541297486E+07,  4.587932049897460E+08,  6.204250645833308E+08, -9.025351289194605E+00,  4.787345034372483E+00,  5.258184775691897E+00,
2455699.500000000, A.D. 2011-May-18 00:00:00.0000, -8.189926999635926E+07,  4.592063449942361E+08,  6.208787138429227E+08, -9.023363626611369E+00,  4.776084288020486E+00,  5.242960385565574E+00,
2455700.500000000, A.D. 2011-May-19 00:00:00.0000, -8.267880225269710E+07,  4.596185129226050E+08,  6.213310489818487E+08, -9.021362250250125E+00,  4.764843260044388E+00,  5.227765297271640E+00,
2455701.500000000, A.D. 2011-May-20 00:00:00.0000, -8.345816100049362E+07,  4.600297104753446E+08,  6.217820725269831E+08, -9.019347238143093E+00,  4.753621876960973E+00,  5.212599399679907E+00,
2455702.500000000, A.D. 2011-May-21 00:00:00.0000, -8.423734506496786E+07,  4.604399393466047E+08,  6.222317869956176E+08, -9.017318667667414E+00,  4.742420065439360E+00,  5.197462582106750E+00,
2455703.500000000, A.D. 2011-May-22 00:00:00.0000, -8.501635327799496E+07,  4.608492012242051E+08,  6.226801948954998E+08, -9.015276615514418E+00,  4.731237752276587E+00,  5.182354734295839E+00,
2455704.500000000, A.D. 2011-May-23 00:00:00.0000, -8.579518447804505E+07,  4.612574977896457E+08,  6.231272987248690E+08, -9.013221157650564E+00,  4.720074864377088E+00,  5.167275746400089E+00,
2455705.500000000, A.D. 2011-May-24 00:00:00.0000, -8.657383751011878E+07,  4.616648307181143E+08,  6.235731009724907E+08, -9.011152369266267E+00,  4.708931328731884E+00,  5.152225508962252E+00,
2455706.500000000, A.D. 2011-May-25 00:00:00.0000, -8.735231122567752E+07,  4.620712016784948E+08,  6.240176041176889E+08, -9.009070324713893E+00,  4.697807072404999E+00,  5.137203912898258E+00,
2455707.500000000, A.D. 2011-May-26 00:00:00.0000, -8.813060448256776E+07,  4.624766123333716E+08,  6.244608106303793E+08, -9.006975097433491E+00,  4.686702022527717E+00,  5.122210849483509E+00,
2455708.500000000, A.D. 2011-May-27 00:00:00.0000, -8.890871614493878E+07,  4.628810643390368E+08,  6.249027229710983E+08, -9.004866759861498E+00,  4.675616106303579E+00,  5.107246210343164E+00,
2455709.500000000, A.D. 2011-May-28 00:00:00.0000, -8.968664508315113E+07,  4.632845593454961E+08,  6.253433435910342E+08, -9.002745383331662E+00,  4.664549251028380E+00,  5.092309887449652E+00,
2455710.500000000, A.D. 2011-May-29 00:00:00.0000, -9.046439017367701E+07,  4.636870989964796E+08,  6.257826749320563E+08, -9.000611037955426E+00,  4.653501384134138E+00,  5.077401773130902E+00,
2455711.500000000, A.D. 2011-May-30 00:00:00.0000, -9.124195029898892E+07,  4.640886849294555E+08,  6.262207194267476E+08, -8.998463792498422E+00,  4.642472433258924E+00,  5.062521760092009E+00,
2455712.500000000, A.D. 2011-May-31 00:00:00.0000, -9.201932434743802E+07,  4.644893187756525E+08,  6.266574794984384E+08, -8.996303714254411E+00,  4.631462326348139E+00,  5.047669741453441E+00,
2455713.500000000, A.D. 2011-Jun-01 00:00:00.0000, -9.279651121312156E+07,  4.648890021600919E+08,  6.270929575612445E+08, -8.994130868921241E+00,  4.620470991798408E+00,  5.032845610812271E+00,
2455714.500000000, A.D. 2011-Jun-02 00:00:00.0000, -9.357350979574031E+07,  4.652877367016346E+08,  6.275271560201123E+08, -8.991945320497420E+00,  4.609498358643570E+00,  5.018049262328048E+00,
2455715.500000000, A.D. 2011-Jun-03 00:00:00.0000, -9.435031900044848E+07,  4.656855240130457E+08,  6.279600772708715E+08, -8.989747131213973E+00,  4.598544356785318E+00,  5.003280590836218E+00,
2455716.500000000, A.D. 2011-Jun-04 00:00:00.0000, -9.512693773769999E+07,  4.660823657010810E+08,  6.283917237003000E+08, -8.987536361522212E+00,  4.587608917265077E+00,  4.988539491989387E+00,
2455717.500000000, A.D. 2011-Jun-05 00:00:00.0000, -9.590336492309693E+07,  4.664782633665983E+08,  6.288220976862013E+08, -8.985313070159956E+00,  4.576691972565822E+00,  4.973825862422742E+00,
2455718.500000000, A.D. 2011-Jun-06 00:00:00.0000, -9.667959947724783E+07,  4.668732186046953E+08,  6.292512015974971E+08, -8.983077314316944E+00,  4.565793456924873E+00,  4.959139599935646E+00,
2455719.500000000, A.D. 2011-Jun-07 00:00:00.0000, -9.745564032564527E+07,  4.672672330048746E+08,  6.296790377943360E+08, -8.980829149915659E+00,  4.554913306629012E+00,  4.944480603675793E+00,
2455720.500000000, A.D. 2011-Jun-08 00:00:00.0000, -9.823148639857277E+07,  4.676603081512314E+08,  6.301056086282173E+08, -8.978568632012633E+00,  4.544051460256037E+00,  4.929848774307247E+00,
2455721.500000000, A.D. 2011-Jun-09 00:00:00.0000, -9.900713663105138E+07,  4.680524456226587E+08,  6.305309164421278E+08, -8.976295815309506E+00,  4.533207858822307E+00,  4.915244014139684E+00,
2455722.500000000, A.D. 2011-Jun-10 00:00:00.0000, -9.978258996283415E+07,  4.684436469930599E+08,  6.309549635706879E+08, -8.974010754743761E+00,  4.522382445799063E+00,  4.900666227195795E+00,
2455723.500000000, A.D. 2011-Jun-11 00:00:00.0000, -1.005578453384533E+08,  4.688339138315557E+08,  6.313777523402992E+08, -8.971713506110017E+00,  4.511575166969759E+00,  4.886115319196970E+00,
2455724.500000000, A.D. 2011-Jun-12 00:00:00.0000, -1.013329017073203E+08,  4.692232477026718E+08,  6.317992850692880E+08, -8.969404126648513E+00,  4.500785970120448E+00,  4.871591197456393E+00,
2455725.500000000, A.D. 2011-Jun-13 00:00:00.0000, -1.021077580238723E+08,  4.696116501664932E+08,  6.322195640680336E+08, -8.967082675531474E+00,  4.490014804577746E+00,  4.857093770680165E+00,
2455726.500000000, A.D. 2011-Jun-14 00:00:00.0000, -1.028824132477553E+08,  4.699991227787726E+08,  6.326385916390785E+08, -8.964749214188096E+00,  4.479261620634627E+00,  4.842622948691758E+00,
2455727.500000000, A.D. 2011-Jun-15 00:00:00.0000, -1.036568663440250E+08,  4.703856670909873E+08,  6.330563700772105E+08, -8.962403806427545E+00,  4.468526368922701E+00,  4.828178642106985E+00,
2455728.500000000, A.D. 2011-Jun-16 00:00:00.0000, -1.044311162833508E+08,  4.707712846503417E+08,  6.334729016695168E+08, -8.960046518348349E+00,  4.457808999797354E+00,  4.813760761993694E+00,
2455729.500000000, A.D. 2011-Jun-17 00:00:00.0000, -1.052051620422023E+08,  4.711559769997189E+08,  6.338881886954083E+08, -8.957677418055036E+00,  4.447109462801120E+00,  4.799369219553291E+00,
2455730.500000000, A.D. 2011-Jun-18 00:00:00.0000, -1.059790026030047E+08,  4.715397456775920E+08,  6.343022334266198E+08, -8.955296575225857E+00,  4.436427706250848E+00,  4.785003925852962E+00,
2455731.500000000, A.D. 2011-Jun-19 00:00:00.0000, -1.067526369542529E+08,  4.719225922179061E+08,  6.347150381271892E+08, -8.952904060591461E+00,  4.425763676977713E+00,  4.770664791630360E+00,
2455732.500000000, A.D. 2011-Jun-20 00:00:00.0000, -1.075260640905785E+08,  4.723045181499438E+08,  6.351266050534233E+08, -8.950499945387470E+00,  4.415117320220095E+00,  4.756351727177237E+00,
2455733.500000000, A.D. 2011-Jun-21 00:00:00.0000, -1.082992830127711E+08,  4.726855249981880E+08,  6.355369364538577E+08, -8.948084300836454E+00,  4.404488579655117E+00,  4.742064642300257E+00,
2455734.500000000, A.D. 2011-Jun-22 00:00:00.0000, -1.090722927277565E+08,  4.730656142821927E+08,  6.359460345692141E+08, -8.945657197697978E+00,  4.393877397536740E+00,  4.727803446345794E+00,
2455735.500000000, A.D. 2011-Jun-23 00:00:00.0000, -1.098450922485412E+08,  4.734447875164686E+08,  6.363539016323653E+08, -8.943218705909695E+00,  4.383283714908223E+00,  4.713568048273920E+00,
2455736.500000000, A.D. 2011-Jun-24 00:00:00.0000, -1.106176805941289E+08,  4.738230462103892E+08,  6.367605398683050E+08, -8.940768894329164E+00,  4.372707471851875E+00,  4.699358356762806E+00,
2455737.500000000, A.D. 2011-Jun-25 00:00:00.0000, -1.113900567894198E+08,  4.742003918681190E+08,  6.371659514941281E+08, -8.938307830568421E+00,  4.362148607750555E+00,  4.685174280329023E+00,
2455738.500000000, A.D. 2011-Jun-26 00:00:00.0000, -1.121622198650986E+08,  4.745768259885640E+08,  6.375701387190241E+08, -8.935835580910496E+00,  4.351607061536885E+00,  4.671015727449805E+00,
2455739.500000000, A.D. 2011-Jun-27 00:00:00.0000, -1.129341688575187E+08,  4.749523500653425E+08,  6.379731037442760E+08, -8.933352210291799E+00,  4.341082771917135E+00,  4.656882606678637E+00,
2455740.500000000, A.D. 2011-Jun-28 00:00:00.0000, -1.137059028085868E+08,  4.753269655867748E+08,  6.383748487632740E+08, -8.930857782332030E+00,  4.330575677563684E+00,  4.642774826749013E+00,
2455741.500000000, A.D. 2011-Jun-29 00:00:00.0000, -1.144774207656516E+08,  4.757006740358862E+08,  6.387753759615333E+08, -8.928352359397893E+00,  4.320085717270854E+00,  4.628692296662138E+00,
2455742.500000000, A.D. 2011-Jun-30 00:00:00.0000, -1.152487217813990E+08,  4.760734768904242E+08,  6.391746875167212E+08, -8.925836002685774E+00,  4.309612830078251E+00,  4.614634925759279E+00,
2455743.500000000, A.D. 2011-Jul-01 00:00:00.0000, -1.160198049137552E+08,  4.764453756228828E+08,  6.395727855986890E+08, -8.923308772314639E+00,  4.299156955362260E+00,  4.600602623778163E+00,
2455744.500000000, A.D. 2011-Jul-02 00:00:00.0000, -1.167906692257976E+08,  4.768163717005354E+08,  6.399696723695078E+08, -8.920770727421038E+00,  4.288718032902261E+00,  4.586595300896125E+00,
2455745.500000000, A.D. 2011-Jul-03 00:00:00.0000, -1.175613137856736E+08,  4.771864665854713E+08,  6.403653499835081E+08, -8.918221926251327E+00,  4.278296002924371E+00,  4.572612867760972E+00,
2455746.500000000, A.D. 2011-Jul-04 00:00:00.0000, -1.183317376665281E+08,  4.775556617346359E+08,  6.407598205873219E+08, -8.915662426247646E+00,  4.267890806128163E+00,  4.558655235512128E+00,
2455747.500000000, A.D. 2011-Jul-05 00:00:00.0000, -1.191019399464368E+08,  4.779239585998716E+08,  6.411530863199251E+08, -8.913092284126455E+00,  4.257502383699868E+00,  4.544722315793805E+00,
2455748.500000000, A.D. 2011-Jul-06 00:00:00.0000, -1.198719197083472E+08,  4.782913586279607E+08,  6.415451493126816E+08, -8.910511555948235E+00,  4.247130677315558E+00,  4.530814020761921E+00,
2455749.500000000, A.D. 2011-Jul-07 00:00:00.0000, -1.206416760400242E+08,  4.786578632606676E+08,  6.419360116893879E+08, -8.907920297178897E+00,  4.236775629136929E+00,  4.516930263086221E+00,
2455750.500000000, A.D. 2011-Jul-08 00:00:00.0000, -1.214112080340010E+08,  4.790234739347795E+08,  6.423256755663178E+08, -8.905318562742924E+00,  4.226437181802029E+00,  4.503070955948874E+00,
2455751.500000000, A.D. 2011-Jul-09 00:00:00.0000, -1.221805147875349E+08,  4.793881920821481E+08,  6.427141430522653E+08, -8.902706407069088E+00,  4.216115278412587E+00,  4.489236013040480E+00,
2455752.500000000, A.D. 2011-Jul-10 00:00:00.0000, -1.229495954025657E+08,  4.797520191297287E+08,  6.431014162485894E+08, -8.900083884129486E+00,  4.205809862519176E+00,  4.475425348554260E+00,
2455753.500000000, A.D. 2011-Jul-11 00:00:00.0000, -1.237184489856778E+08,  4.801149564996177E+08,  6.434874972492565E+08, -8.897451047472709E+00,  4.195520878105311E+00,  4.461638877179077E+00,
2455754.500000000, A.D. 2011-Jul-12 00:00:00.0000, -1.244870746480651E+08,  4.804770056090902E+08,  6.438723881408840E+08, -8.894807950251922E+00,  4.185248269571040E+00,  4.447876514091680E+00,
2455755.500000000, A.D. 2011-Jul-13 00:00:00.0000, -1.252554715054976E+08,  4.808381678706347E+08,  6.442560910027807E+08, -8.892154645248624E+00,  4.174991981716618E+00,  4.434138174948559E+00,
2455756.500000000, A.D. 2011-Jul-14 00:00:00.0000, -1.260236386782902E+08,  4.811984446919873E+08,  6.446386079069887E+08, -8.889491184892730E+00,  4.164751959726530E+00,  4.420423775877621E+00,
2455757.500000000, A.D. 2011-Jul-15 00:00:00.0000, -1.267915752912735E+08,  4.815578374761640E+08,  6.450199409183236E+08, -8.886817621279508E+00,  4.154528149154116E+00,  4.406733233469879E+00,
2455758.500000000, A.D. 2011-Jul-16 00:00:00.0000, -1.275592804737649E+08,  4.819163476214918E+08,  6.454000920944147E+08, -8.884134006184084E+00,  4.144320495906869E+00,  4.393066464771268E+00,
2455759.500000000, A.D. 2011-Jul-17 00:00:00.0000, -1.283267533595420E+08,  4.822739765216392E+08,  6.457790634857423E+08, -8.881440391073710E+00,  4.134128946232503E+00,  4.379423387274648E+00,
2455760.500000000, A.D. 2011-Jul-18 00:00:00.0000, -1.290939930868160E+08,  4.826307255656447E+08,  6.461568571356784E+08, -8.878736827118104E+00,  4.123953446705814E+00,  4.365803918912063E+00,
2455761.500000000, A.D. 2011-Jul-19 00:00:00.0000, -1.298609987982069E+08,  4.829865961379444E+08,  6.465334750805219E+08, -8.876023365198806E+00,  4.113793944216186E+00,  4.352207978047247E+00,
2455762.500000000, A.D. 2011-Jul-20 00:00:00.0000, -1.306277696407186E+08,  4.833415896183988E+08,  6.469089193495376E+08, -8.873300055916895E+00,  4.103650385955887E+00,  4.338635483468403E+00,
2455763.500000000, A.D. 2011-Jul-21 00:00:00.0000, -1.313943047657150E+08,  4.836957073823186E+08,  6.472831919649910E+08, -8.870566949599912E+00,  4.093522719408979E+00,  4.325086354381248E+00,
2455764.500000000, A.D. 2011-Jul-22 00:00:00.0000, -1.321606033288968E+08,  4.840489508004894E+08,  6.476562949421854E+08, -8.867824096308022E+00,  4.083410892340728E+00,  4.311560510402254E+00,
2455765.500000000, A.D. 2011-Jul-23 00:00:00.0000, -1.329266644902786E+08,  4.844013212391953E+08,  6.480282302894959E+08, -8.865071545839534E+00,  4.073314852787769E+00,  4.298057871552252E+00,
2455766.500000000, A.D. 2011-Jul-24 00:00:00.0000, -1.336924874141662E+08,  4.847528200602424E+08,  6.483990000084051E+08, -8.862309347735975E+00,  4.063234549048180E+00,  4.284578358249951E+00,
2455767.500000000, A.D. 2011-Jul-25 00:00:00.0000, -1.344580712691352E+08,  4.851034486209803E+08,  6.487686060935363E+08, -8.859537551286651E+00,  4.053169929672407E+00,  4.271121891305877E+00,
2455768.500000000, A.D. 2011-Jul-26 00:00:00.0000, -1.352234152280088E+08,  4.854532082743244E+08,  6.491370505326878E+08, -8.856756205532900E+00,  4.043120943454309E+00,  4.257688391916352E+00,
2455769.500000000, A.D. 2011-Jul-27 00:00:00.0000, -1.359885184678369E+08,  4.858021003687759E+08,  6.495043353068660E+08, -8.853965359272120E+00,  4.033087539422238E+00,  4.244277781657503E+00,
2455770.500000000, A.D. 2011-Jul-28 00:00:00.0000, -1.367533801698751E+08,  4.861501262484419E+08,  6.498704623903171E+08, -8.851165061061709E+00,  4.023069666830548E+00,  4.230889982479475E+00,
2455771.500000000, A.D. 2011-Jul-29 00:00:00.0000, -1.375179995195641E+08,  4.864972872530543E+08,  6.502354337505600E+08, -8.848355359222548E+00,  4.013067275150626E+00,  4.217524916700397E+00,
2455772.500000000, A.D. 2011-Jul-30 00:00:00.0000, -1.382823757065094E+08,  4.868435847179887E+08,  6.505992513484176E+08, -8.845536301842568E+00,  4.003080314062370E+00,  4.204182507000569E+00,
2455773.500000000, A.D. 2011-Jul-31 00:00:00.0000, -1.390465079244615E+08,  4.871890199742817E+08,  6.509619171380478E+08, -8.842707936780029E+00,  3.993108733445375E+00,  4.190862676416508E+00,
2455774.500000000, A.D. 2011-Aug-01 00:00:00.0000, -1.398103953712958E+08,  4.875335943486475E+08,  6.513234330669742E+08, -8.839870311666690E+00,  3.983152483369807E+00,  4.177565348334812E+00,
2455775.500000000, A.D. 2011-Aug-02 00:00:00.0000, -1.405740372489936E+08,  4.878773091634946E+08,  6.516838010761154E+08, -8.837023473910799E+00,  3.973211514087008E+00,  4.164290446485890E+00,
2455776.500000000, A.D. 2011-Aug-03 00:00:00.0000, -1.413374327636227E+08,  4.882201657369406E+08,  6.520430230998152E+08, -8.834167470699782E+00,  3.963285776019675E+00,  4.151037894937438E+00,
2455777.500000000, A.D. 2011-Aug-04 00:00:00.0000, -1.421005811253183E+08,  4.885621653828265E+08,  6.524011010658716E+08, -8.831302349002710E+00,  3.953375219751535E+00,  4.137807618087641E+00,
2455778.500000000, A.D. 2011-Aug-05 00:00:00.0000, -1.428634815482646E+08,  4.889033094107305E+08,  6.527580368955638E+08, -8.828428155572368E+00,  3.943479796016481E+00,  4.124599540658052E+00,
2455779.500000000, A.D. 2011-Aug-06 00:00:00.0000, -1.436261332506758E+08,  4.892435991259801E+08,  6.531138325036813E+08, -8.825544936946779E+00,  3.933599455686700E+00,  4.111413587685912E+00,
2455780.500000000, A.D. 2011-Aug-07 00:00:00.0000, -1.443885354547777E+08,  4.895830358296639E+08,  6.534684897985500E+08, -8.822652739450143E+00,  3.923734149760210E+00,  4.098249684516080E+00,
